3144. (75, 271 has count: 4)
3145. (268, 118 has count: 4)
3146. (351, 282 has count: 13)
3147. (319, 87 has count: 2)
3148. (99, 312 has count: 8)
3149. (312, 115 has count: 7)
3150. (273, 346 has count: 3)
3151. (104, 268 has count: 6)
3152. (266, 331 has count: 2)
3153. (338, 34 has count: 7)
3154. (34, 98 has count: 5)
3155. (284, 34 has count: 2)
3156. (347, 296 has count: 1)
3157. (288, 69 has count: 5)
3158. (84, 286 has count: 10)
3159. (120, 45 has count: 3)
3160. (260, 320 has count: 3)
3161. (119, 121 has count: 8)
3162. (116, 314 has count: 112)
3163. (272, 77 has count: 9)
3164. (77, 270 has count: 14)
3165. (98, 319 has count: 1)
3166. (319, 76 has count: 5)
3167. (260, 97 has count: 5)
3168. (258, 97 has count: 3)
3169. (77, 65 has count: 20)
3170. (272, 90 has count: 1)
3171. (90, 289 has count: 1)
3172. (289, 110 has count: 4)
3173. (77, 274 has count: 9)
3174. (275, 106 has count: 1)
3175. (263, 266 has count: 3)
3176. (87, 270 has count: 8)
3177. (110, 338 has count: 8)
3178. (349, 68 has count: 1)
3179. (68, 271 has count: 3)
3180. (107, 278 has count: 20)
3181. (278, 58 has count: 6)
3182. (328, 77 has count: 2)
3183. (279, 80 has count: 12)
3184. (55, 315 has count: 2)
3185. (315, 354 has count: 4)
3186. (268, 68 has count: 4)
3187. (77, 117 has count: 12)
3188. (301, 278 has count: 4)
3189. (32, 106 has count: 4)
3190. (75, 89 has count: 1)
3191. (89, 71 has count: 1)
3192. (71, 79 has count: 1)
3193. (79, 45 has count: 1)
3194. (45, 70 has count: 5)
3195. (70, 77 has count: 1)
3196. (77, 257 has count: 1)
3197. (283, 100 has count: 1)
3198. (103, 349 has count: 13)
3199. (349, 317 has count: 3)
3200. (351, 293 has count: 1)
3201. (293, 112 has count: 12)
3202. (259, 70 has count: 3)
3203. (70, 321 has count: 9)
3204. (331, 263 has count: 1)
3205. (120, 117 has count: 10)
3206. (117, 274 has count: 7)
3207. (267, 257 has count: 9)
3208. (338, 264 has count: 1)
3209. (260, 104 has count: 3)
3210. (329, 115 has count: 1)
3211. (105, 292 has count: 24)
3212. (338, 97 has count: 4)
3213. (266, 85 has count: 5)
3214. (268, 284 has count: 2)
3215. (327, 281 has count: 6)
3216. (48, 285 has count: 52)
3217. (285, 55 has count: 75)
3218. (55, 44 has count: 2)
3219. (82, 38 has count: 2)
3220. (38, 66 has count: 2)
3221. (66, 257 has count: 1)
3222. (69, 68 has count: 3)
3223. (68, 77 has count: 2)
3224. (77, 341 has count: 1)
3225. (281, 118 has count: 26)
3226. (119, 262 has count: 20)
3227. (275, 267 has count: 2)
3228. (293, 349 has count: 3)
3229. (351, 102 has count: 3)
3230. (279, 85 has count: 2)
3231. (310, 91 has count: 1)
3232. (319, 305 has count: 2)
3233. (75, 257 has count: 1)
3234. (319, 67 has count: 7)
3235. (34, 46 has count: 1)
3236. (46, 46 has count: 5)
3237. (46, 281 has count: 1)
3238. (116, 63 has count: 2)
3239. (63, 34 has count: 2)
3240. (258, 71 has count: 6)
3241. (325, 69 has count: 5)
3242. (69, 258 has count: 8)
3243. (278, 270 has count: 6)
3244. (320, 41 has count: 1)
3245. (34, 68 has count: 5)
3246. (68, 101 has count: 49)
3247. (340, 347 has count: 6)
3248. (347, 101 has count: 17)
3249. (57, 49 has count: 9)
3250. (57, 50 has count: 10)
3251. (117, 111 has count: 3)
3252. (83, 117 has count: 23)
3253. (344, 34 has count: 5)
3254. (353, 117 has count: 5)
3255. (65, 77 has count: 11)
3256. (270, 257 has count: 47)
3257. (114, 112 has count: 18)
3258. (325, 87 has count: 3)
3259. (331, 293 has count: 1)
3260. (98, 271 has count: 3)
3261. (36, 51 has count: 2)
3262. (53, 46 has count: 1)
3263. (46, 55 has count: 1)
3264. (100, 277 has count: 8)
3265. (261, 58 has count: 2)
3266. (292, 277 has count: 2)
3267. (85, 110 has count: 29)
3268. (115, 292 has count: 8)
3269. (321, 112 has count: 9)
3270. (112, 59 has count: 1)
3271. (273, 281 has count: 12)
3272. (283, 104 has count: 15)
3273. (351, 105 has count: 2)
3274. (110, 264 has count: 2)
3275. (264, 45 has count: 4)
3276. (291, 298 has count: 2)
3277. (262, 271 has count: 12)
3278. (327, 86 has count: 4)
3279. (111, 120 has count: 16)
3280. (268, 105 has count: 4)
3281. (338, 104 has count: 3)
3282. (116, 109 has count: 12)
3283. (266, 317 has count: 2)
3284. (274, 257 has count: 7)
3285. (348, 34 has count: 6)
3286. (34, 102 has count: 7)
3287. (260, 317 has count: 1)
3288. (268, 316 has count: 2)
3289. (288, 68 has count: 8)
3290. (257, 76 has count: 38)
3291. (266, 50 has count: 74)
3292. (51, 285 has count: 95)
3293. (285, 57 has count: 129)
3294. (310, 105 has count: 7)
3295. (349, 65 has count: 6)
3296. (76, 321 has count: 5)
3297. (321, 105 has count: 4)
3298. (301, 257 has count: 4)
3299. (107, 310 has count: 8)
3300. (319, 74 has count: 5)
3301. (327, 76 has count: 5)
3302. (32, 53 has count: 10)
3303. (105, 265 has count: 1)
3304. (319, 293 has count: 5)
3305. (263, 298 has count: 5)
3306. (91, 261 has count: 3)
3307. (261, 51 has count: 1)
3308. (101, 33 has count: 6)
3309. (33, 34 has count: 4)
3310. (352, 67 has count: 10)
3311. (274, 109 has count: 4)
3312. (261, 52 has count: 1)
3313. (45, 52 has count: 4)
3314. (34, 44 has count: 6)
3315. (310, 117 has count: 2)
3316. (114, 103 has count: 17)
3317. (257, 284 has count: 2)
3318. (261, 53 has count: 2)
3319. (275, 119 has count: 4)
3320. (261, 54 has count: 3)
3321. (319, 274 has count: 2)
3322. (349, 101 has count: 1)
3323. (275, 54 has count: 5)
3324. (261, 341 has count: 3)
3325. (261, 55 has count: 2)
3326. (292, 69 has count: 1)
3327. (69, 102 has count: 1)
3328. (102, 342 has count: 5)
3329. (319, 86 has count: 1)
3330. (283, 71 has count: 5)
3331. (258, 271 has count: 2)
3332. (338, 118 has count: 6)
3333. (261, 56 has count: 1)
3334. (325, 76 has count: 4)
3335. (256, 293 has count: 1)
3336. (288, 116 has count: 4)
3337. (272, 83 has count: 11)
3338. (272, 66 has count: 5)
3339. (256, 346 has count: 2)
3340. (261, 57 has count: 2)
3341. (258, 98 has count: 3)
3342. (117, 273 has count: 2)
3343. (258, 264 has count: 1)
3344. (264, 108 has count: 9)
3345. (273, 274 has count: 3)
3346. (120, 284 has count: 1)
3347. (284, 270 has count: 8)
3348. (103, 268 has count: 12)
3349. (283, 101 has count: 1)
3350. (110, 341 has count: 1)
3351. (349, 109 has count: 3)
3352. (66, 286 has count: 1)
3353. (286, 98 has count: 11)
3354. (98, 274 has count: 4)
3355. (274, 117 has count: 2)
3356. (114, 263 has count: 9)
3357. (263, 338 has count: 10)
3358. (320, 119 has count: 7)
3359. (76, 108 has count: 2)
3360. (121, 258 has count: 3)
3361. (258, 87 has count: 10)
3362. (98, 98 has count: 10)
3363. (292, 67 has count: 8)
3364. (67, 347 has count: 10)
3365. (347, 262 has count: 4)
3366. (45, 110 has count: 1)
3367. (268, 330 has count: 1)
3368. (71, 104 has count: 2)
3369. (354, 100 has count: 1)
3370. (32, 284 has count: 5)
3371. (284, 114 has count: 1)
3372. (340, 108 has count: 2)
3373. (70, 310 has count: 1)
3374. (274, 341 has count: 2)
3375. (80, 117 has count: 14)
3376. (325, 71 has count: 3)
3377. (272, 49 has count: 8)
3378. (54, 45 has count: 1)
3379. (67, 79 has count: 3)
3380. (79, 86 has count: 3)
3381. (86, 73 has count: 3)
3382. (73, 68 has count: 5)
3383. (68, 45 has count: 3)
3384. (293, 340 has count: 5)
3385. (261, 257 has count: 7)
3386. (339, 272 has count: 13)
3387. (68, 310 has count: 8)
3388. (115, 110 has count: 10)
3389. (279, 350 has count: 4)
3390. (273, 50 has count: 177)
3391. (50, 261 has count: 1)
3392. (112, 98 has count: 3)
3393. (319, 271 has count: 1)
3394. (327, 69 has count: 4)
3395. (69, 97 has count: 10)
3396. (349, 99 has count: 5)
3397. (352, 85 has count: 2)
3398. (347, 115 has count: 5)
3399. (273, 73 has count: 3)
3400. (73, 115 has count: 9)
3401. (288, 71 has count: 3)
3402. (349, 97 has count: 5)
3403. (51, 114 has count: 3)
3404. (319, 338 has count: 5)
3405. (348, 261 has count: 3)
3406. (261, 344 has count: 1)
3407. (261, 226 has count: 1)
3408. (51, 58 has count: 3)
3409. (281, 45 has count: 7)
3410. (319, 77 has count: 7)
3411. (119, 296 has count: 4)
3412. (40, 302 has count: 23)
3413. (264, 41 has count: 26)
3414. (268, 274 has count: 5)
3415. (273, 34 has count: 2)
3416. (41, 34 has count: 2)
3417. (288, 330 has count: 1)
3418. (330, 319 has count: 1)
3419. (351, 338 has count: 6)
3420. (40, 49 has count: 11)
3421. (263, 117 has count: 4)
3422. (288, 72 has count: 2)
3423. (109, 257 has count: 12)
3424. (266, 77 has count: 12)
3425. (111, 91 has count: 1)
3426. (344, 116 has count: 1)
3427. (290, 267 has count: 4)
3428. (49, 297 has count: 80)
3429. (297, 50 has count: 187)
3430. (265, 122 has count: 5)
3431. (112, 91 has count: 2)
3432. (327, 115 has count: 4)
3433. (98, 268 has count: 13)
3434. (114, 339 has count: 5)
3435. (351, 346 has count: 1)
3436. (256, 118 has count: 6)
3437. (118, 97 has count: 20)
3438. (97, 265 has count: 36)
3439. (265, 321 has count: 9)
3440. (45, 100 has count: 6)
3441. (72, 97 has count: 20)
3442. (122, 101 has count: 9)
3443. (34, 75 has count: 3)
3444. (97, 34 has count: 5)
3445. (279, 110 has count: 1)
3446. (325, 86 has count: 2)
3447. (40, 34 has count: 2)
3448. (34, 41 has count: 2)
3449. (276, 66 has count: 1)
3450. (271, 226 has count: 2)
3451. (273, 55 has count: 23)
3452. (55, 297 has count: 46)
3453. (297, 51 has count: 271)
3454. (114, 338 has count: 5)
3455. (338, 83 has count: 11)
3456. (320, 105 has count: 4)
3457. (115, 270 has count: 3)
3458. (45, 101 has count: 4)
3459. (48, 259 has count: 2)
3460. (51, 344 has count: 3)
3461. (340, 44 has count: 2)
3462. (340, 59 has count: 2)
3463. (45, 290 has count: 1)
3464. (290, 258 has count: 6)
3465. (258, 305 has count: 3)
3466. (349, 40 has count: 13)
3467. (57, 285 has count: 68)
3468. (41, 59 has count: 5)
3469. (325, 271 has count: 4)
3470. (270, 101 has count: 5)
3471. (273, 284 has count: 3)
3472. (116, 347 has count: 7)
3473. (115, 263 has count: 9)
3474. (76, 353 has count: 3)
3475. (353, 263 has count: 3)
3476. (325, 85 has count: 2)
3477. (352, 261 has count: 2)
3478. (281, 110 has count: 3)
3479. (327, 338 has count: 1)
3480. (351, 34 has count: 1)
3481. (34, 71 has count: 7)
3482. (109, 44 has count: 2)
3483. (354, 74 has count: 2)
3484. (275, 81 has count: 2)
3485. (81, 117 has count: 12)
3486. (273, 69 has count: 3)
3487. (270, 44 has count: 2)
3488. (354, 65 has count: 9)
3489. (108, 99 has count: 9)
3490. (264, 274 has count: 7)
3491. (119, 100 has count: 2)
3492. (276, 110 has count: 1)
3493. (98, 349 has count: 8)
3494. (109, 339 has count: 2)
3495. (278, 100 has count: 3)
3496. (112, 99 has count: 1)
3497. (286, 325 has count: 3)
3498. (284, 108 has count: 3)
3499. (116, 58 has count: 42)
3500. (354, 69 has count: 14)
3501. (319, 354 has count: 2)
3502. (354, 84 has count: 13)
3503. (84, 291 has count: 5)
3504. (268, 80 has count: 11)
3505. (262, 68 has count: 13)
3506. (51, 10 has count: 1)
3507. (266, 293 has count: 2)
3508. (272, 339 has count: 6)
3509. (259, 77 has count: 21)
3510. (338, 321 has count: 2)
3511. (321, 116 has count: 8)
3512. (114, 344 has count: 2)
3513. (344, 99 has count: 3)
3514. (319, 342 has count: 1)
3515. (264, 286 has count: 7)
3516. (286, 340 has count: 4)
3517. (262, 85 has count: 4)
3518. (275, 320 has count: 5)
3519. (266, 298 has count: 1)
3520. (84, 340 has count: 5)
3521. (276, 112 has count: 3)
3522. (283, 109 has count: 1)
3523. (344, 298 has count: 2)
3524. (325, 346 has count: 2)
3525. (352, 267 has count: 4)
3526. (287, 49 has count: 57)
3527. (51, 297 has count: 77)
3528. (283, 67 has count: 3)
3529. (67, 263 has count: 2)
3530. (263, 293 has count: 2)
3531. (293, 97 has count: 8)
3532. (65, 326 has count: 2)
3533. (257, 305 has count: 2)
3534. (110, 112 has count: 2)
3535. (351, 112 has count: 4)
3536. (327, 77 has count: 8)
3537. (66, 312 has count: 11)
3538. (293, 271 has count: 7)
3539. (331, 290 has count: 2)
3540. (34, 110 has count: 2)
3541. (305, 115 has count: 5)
3542. (351, 103 has count: 1)
3543. (51, 341 has count: 3)
3544. (347, 325 has count: 6)
3545. (115, 348 has count: 1)
3546. (102, 115 has count: 3)
3547. (262, 75 has count: 5)
3548. (74, 270 has count: 108)
3549. (270, 117 has count: 107)
3550. (65, 73 has count: 10)
3551. (73, 45 has count: 2)
3552. (290, 278 has count: 19)
3553. (278, 347 has count: 6)
3554. (349, 112 has count: 2)
3555. (352, 88 has count: 1)
3556. (88, 32 has count: 2)
3557. (278, 108 has count: 7)
3558. (84, 277 has count: 4)
3559. (277, 116 has count: 8)
3560. (258, 352 has count: 5)
3561. (293, 270 has count: 1)
3562. (283, 108 has count: 4)
3563. (103, 292 has count: 3)
3564. (109, 341 has count: 2)
3565. (57, 297 has count: 75)
3566. (110, 102 has count: 4)
3567. (344, 101 has count: 2)
3568. (111, 295 has count: 4)
3569. (295, 262 has count: 3)
3570. (284, 117 has count: 1)
3571. (338, 326 has count: 3)
3572. (290, 106 has count: 2)
3573. (121, 268 has count: 4)
3574. (115, 58 has count: 21)
3575. (267, 347 has count: 2)
3576. (347, 257 has count: 1)
3577. (257, 264 has count: 1)
3578. (258, 114 has count: 2)
3579. (32, 321 has count: 1)
3580. (258, 106 has count: 1)
3581. (273, 111 has count: 2)
3582. (110, 46 has count: 1)
3583. (119, 349 has count: 1)
3584. (264, 102 has count: 7)
3585. (99, 263 has count: 1)
3586. (279, 277 has count: 2)
3587. (301, 296 has count: 1)
3588. (288, 103 has count: 2)
3589. (275, 68 has count: 1)
3590. (343, 32 has count: 11)
3591. (258, 323 has count: 2)
3592. (323, 116 has count: 5)
3593. (331, 97 has count: 3)
3594. (347, 298 has count: 3)
3595. (80, 347 has count: 7)
3596. (115, 273 has count: 2)
3597. (84, 97 has count: 21)
3598. (349, 105 has count: 1)
3599. (120, 293 has count: 1)
3600. (273, 74 has count: 6)
3601. (301, 344 has count: 2)
3602. (344, 293 has count: 1)
3603. (325, 77 has count: 5)
3604. (291, 349 has count: 6)
3605. (121, 344 has count: 9)
3606. (348, 77 has count: 2)
3607. (115, 338 has count: 14)
3608. (338, 69 has count: 2)
3609. (69, 267 has count: 1)
3610. (265, 100 has count: 13)
3611. (100, 103 has count: 10)
3612. (83, 271 has count: 8)
3613. (99, 76 has count: 1)
3614. (77, 322 has count: 1)
3615. (322, 115 has count: 1)
3616. (71, 265 has count: 2)
3617. (265, 102 has count: 2)
3618. (102, 263 has count: 6)
3619. (76, 322 has count: 1)
3620. (99, 75 has count: 4)
3621. (86, 97 has count: 29)
3622. (331, 108 has count: 2)
3623. (262, 80 has count: 10)
3624. (99, 67 has count: 12)
3625. (296, 339 has count: 5)
3626. (290, 257 has count: 19)
3627. (257, 69 has count: 23)
3628. (108, 321 has count: 2)
3629. (319, 75 has count: 5)
3630. (75, 265 has count: 2)
3631. (305, 102 has count: 1)
3632. (279, 348 has count: 5)
3633. (325, 80 has count: 4)
3634. (295, 108 has count: 2)
3635. (76, 290 has count: 1)
3636. (120, 257 has count: 4)
3637. (268, 75 has count: 2)
3638. (70, 274 has count: 3)
3639. (348, 109 has count: 5)
3640. (10, 34 has count: 6)
3641. (73, 102 has count: 3)
3642. (266, 282 has count: 6)
3643. (346, 290 has count: 5)
3644. (344, 267 has count: 1)
3645. (312, 349 has count: 2)
3646. (120, 259 has count: 1)
3647. (272, 317 has count: 2)
3648. (100, 271 has count: 10)
3649. (290, 286 has count: 2)
3650. (107, 344 has count: 2)
3651. (344, 110 has count: 9)
3652. (119, 310 has count: 2)
3653. (114, 46 has count: 1)
3654. (34, 10 has count: 4)
3655. (10, 226 has count: 2)
3656. (148, 354 has count: 1)
3657. (354, 281 has count: 10)
3658. (325, 65 has count: 15)
3659. (293, 121 has count: 7)
3660. (121, 297 has count: 1)
3661. (297, 49 has count: 160)
3662. (49, 91 has count: 2)
3663. (262, 109 has count: 11)
3664. (290, 320 has count: 2)
3665. (320, 262 has count: 3)
3666. (319, 117 has count: 2)
3667. (320, 263 has count: 5)
3668. (327, 104 has count: 4)
3669. (34, 109 has count: 4)
3670. (101, 264 has count: 2)
3671. (102, 45 has count: 5)
3672. (45, 105 has count: 1)
3673. (325, 339 has count: 4)
3674. (107, 91 has count: 1)
3675. (256, 108 has count: 8)
3676. (352, 263 has count: 3)
3677. (83, 286 has count: 5)
3678. (100, 340 has count: 10)
3679. (347, 283 has count: 2)
3680. (283, 351 has count: 6)
3681. (108, 267 has count: 4)
3682. (104, 288 has count: 2)
3683. (351, 97 has count: 3)
3684. (264, 325 has count: 1)
3685. (118, 283 has count: 2)
3686. (115, 346 has count: 2)
3687. (344, 342 has count: 1)
3688. (98, 347 has count: 3)
3689. (264, 100 has count: 9)
3690. (275, 103 has count: 3)
3691. (101, 46 has count: 1)
3692. (106, 321 has count: 4)
3693. (273, 322 has count: 1)
3694. (322, 324 has count: 2)
3695. (324, 347 has count: 1)
3696. (45, 270 has count: 1)
3697. (115, 277 has count: 2)
3698. (117, 118 has count: 1)
3699. (112, 34 has count: 1)
3700. (264, 268 has count: 3)
3701. (57, 259 has count: 1)
3702. (34, 100 has count: 3)
3703. (257, 323 has count: 1)
3704. (353, 34 has count: 1)
3705. (256, 270 has count: 2)
3706. (264, 59 has count: 5)
3707. (59, 288 has count: 1)
3708. (257, 116 has count: 2)
3709. (77, 32 has count: 7)
3710. (339, 296 has count: 3)
3711. (296, 117 has count: 1)
3712. (257, 278 has count: 2)
3713. (117, 267 has count: 6)
3714. (273, 104 has count: 4)
3715. (107, 103 has count: 1)
3716. (100, 226 has count: 1)
3717. (148, 338 has count: 2)
3718. (340, 111 has count: 5)
3719. (78, 347 has count: 4)
3720. (83, 108 has count: 11)
3721. (111, 270 has count: 4)
3722. (118, 347 has count: 7)
3723. (352, 101 has count: 2)
3724. (112, 319 has count: 1)
3725. (272, 271 has count: 4)
3726. (266, 310 has count: 1)
3727. (349, 277 has count: 3)
3728. (51, 261 has count: 2)
3729. (261, 93 has count: 3)
3730. (274, 119 has count: 2)
3731. (351, 116 has count: 2)
3732. (271, 121 has count: 8)
3733. (121, 45 has count: 3)
3734. (112, 312 has count: 2)
3735. (312, 104 has count: 3)
3736. (104, 296 has count: 11)
3737. (34, 345 has count: 63)
3738. (345, 105 has count: 20)
3739. (262, 106 has count: 2)
3740. (266, 311 has count: 5)
3741. (257, 110 has count: 3)
3742. (320, 341 has count: 3)
3743. (264, 58 has count: 10)
3744. (46, 48 has count: 3)
3745. (58, 50 has count: 1)
3746. (266, 312 has count: 3)
3747. (119, 272 has count: 9)
3748. (58, 49 has count: 6)
3749. (56, 10 has count: 3)
3750. (262, 282 has count: 3)
3751. (102, 274 has count: 3)
3752. (116, 352 has count: 1)
3753. (102, 114 has count: 3)
3754. (263, 341 has count: 1)
3755. (80, 114 has count: 36)
3756. (293, 262 has count: 2)
3757. (310, 63 has count: 1)
3758. (63, 32 has count: 8)
3759. (112, 294 has count: 1)
3760. (101, 122 has count: 5)
3761. (122, 122 has count: 11)
3762. (122, 111 has count: 4)
3763. (292, 114 has count: 1)
3764. (115, 323 has count: 1)
3765. (109, 98 has count: 12)
3766. (116, 293 has count: 8)
3767. (97, 295 has count: 27)
3768. (273, 323 has count: 2)
3769. (352, 105 has count: 2)
3770. (346, 101 has count: 5)
3771. (262, 114 has count: 2)
3772. (120, 268 has count: 1)
3773. (57, 59 has count: 3)
3774. (284, 110 has count: 6)
3775. (105, 113 has count: 5)
3776. (272, 312 has count: 1)
3777. (312, 97 has count: 1)
3778. (110, 340 has count: 3)
3779. (265, 322 has count: 1)
3780. (322, 298 has count: 1)
3781. (298, 122 has count: 2)
3782. (122, 325 has count: 3)
3783. (117, 270 has count: 3)
3784. (325, 317 has count: 1)
3785. (291, 320 has count: 1)
3786. (305, 45 has count: 3)
3787. (45, 84 has count: 8)
3788. (349, 114 has count: 2)
3789. (344, 100 has count: 3)
3790. (272, 347 has count: 1)
3791. (120, 97 has count: 2)
3792. (296, 226 has count: 1)
3793. (34, 275 has count: 4)
3794. (283, 117 has count: 2)
3795. (34, 108 has count: 2)
3796. (352, 312 has count: 1)
3797. (320, 34 has count: 2)
3798. (114, 104 has count: 1)
3799. (267, 109 has count: 1)
3800. (66, 32 has count: 4)
3801. (257, 265 has count: 1)
3802. (265, 284 has count: 3)
3803. (284, 278 has count: 2)
3804. (310, 264 has count: 2)
3805. (264, 270 has count: 5)
3806. (271, 112 has count: 2)
3807. (301, 268 has count: 2)
3808. (327, 80 has count: 2)
3809. (80, 105 has count: 10)
3810. (284, 102 has count: 8)
3811. (34, 118 has count: 3)
3812. (344, 118 has count: 4)
3813. (117, 349 has count: 4)
3814. (34, 121 has count: 1)
3815. (121, 111 has count: 2)
3816. (292, 121 has count: 1)
3817. (264, 347 has count: 28)
3818. (120, 349 has count: 1)
3819. (349, 348 has count: 6)
3820. (275, 116 has count: 3)
3821. (276, 97 has count: 1)
3822. (283, 282 has count: 2)
3823. (268, 49 has count: 2)
3824. (258, 279 has count: 1)
3825. (354, 78 has count: 30)
3826. (114, 312 has count: 17)
3827. (312, 105 has count: 7)
3828. (267, 273 has count: 1)
3829. (98, 265 has count: 13)
3830. (265, 103 has count: 10)
3831. (272, 117 has count: 1)
3832. (107, 34 has count: 3)
3833. (296, 10 has count: 1)
3834. (351, 115 has count: 6)
3835. (273, 311 has count: 12)
3836. (352, 348 has count: 2)
3837. (66, 347 has count: 2)
3838. (114, 266 has count: 1)
3839. (278, 271 has count: 5)
3840. (114, 271 has count: 6)
3841. (349, 271 has count: 3)
3842. (327, 101 has count: 3)
3843. (275, 298 has count: 2)
3844. (34, 81 has count: 1)
3845. (310, 34 has count: 5)
3846. (111, 106 has count: 8)
3847. (272, 348 has count: 4)
3848. (34, 338 has count: 4)
3849. (114, 347 has count: 8)
3850. (283, 277 has count: 1)
3851. (275, 101 has count: 1)
3852. (339, 58 has count: 2)
3853. (352, 103 has count: 3)
3854. (292, 101 has count: 4)
3855. (109, 279 has count: 7)
3856. (103, 347 has count: 2)
3857. (99, 34 has count: 1)
3858. (325, 270 has count: 2)
3859. (32, 293 has count: 2)
3860. (291, 114 has count: 3)
3861. (256, 339 has count: 7)
3862. (108, 346 has count: 5)
3863. (116, 98 has count: 1)
3864. (117, 265 has count: 5)
3865. (298, 310 has count: 2)
3866. (257, 317 has count: 2)
3867. (100, 286 has count: 14)
3868. (263, 270 has count: 1)
3869. (108, 276 has count: 3)
3870. (276, 263 has count: 2)
3871. (116, 353 has count: 2)
3872. (351, 305 has count: 2)
3873. (305, 120 has count: 1)
3874. (120, 340 has count: 1)
3875. (279, 281 has count: 3)
3876. (339, 274 has count: 4)
3877. (274, 103 has count: 2)
3878. (45, 313 has count: 1)
3879. (313, 270 has count: 5)
3880. (279, 49 has count: 3)
3881. (275, 100 has count: 2)
3882. (320, 274 has count: 1)
3883. (122, 97 has count: 11)
3884. (288, 34 has count: 3)
3885. (351, 108 has count: 1)
3886. (340, 115 has count: 3)
3887. (102, 265 has count: 4)
3888. (112, 44 has count: 1)
3889. (327, 274 has count: 1)
3890. (45, 97 has count: 2)
3891. (290, 310 has count: 5)
3892. (257, 310 has count: 1)
3893. (342, 105 has count: 5)
3894. (105, 274 has count: 8)
3895. (10, 72 has count: 3)
3896. (258, 100 has count: 3)
3897. (292, 290 has count: 2)
3898. (290, 103 has count: 4)
3899. (103, 293 has count: 6)
3900. (258, 117 has count: 2)
3901. (262, 274 has count: 1)
3902. (115, 59 has count: 2)
3903. (284, 291 has count: 1)
3904. (291, 312 has count: 1)
3905. (312, 45 has count: 1)
3906. (45, 98 has count: 3)
3907. (271, 326 has count: 2)
3908. (326, 116 has count: 1)
3909. (327, 78 has count: 1)
3910. (78, 80 has count: 10)
3911. (80, 82 has count: 10)
3912. (82, 32 has count: 4)
3913. (288, 118 has count: 3)
3914. (327, 114 has count: 1)
3915. (102, 272 has count: 3)
3916. (272, 293 has count: 1)
3917. (275, 277 has count: 1)
3918. (277, 266 has count: 1)
3919. (116, 102 has count: 4)
3920. (107, 343 has count: 2)
3921. (343, 268 has count: 2)
3922. (270, 310 has count: 4)
3923. (310, 113 has count: 1)
3924. (264, 271 has count: 4)
3925. (338, 323 has count: 1)
3926. (319, 108 has count: 3)
3927. (262, 277 has count: 9)
3928. (273, 310 has count: 1)
3929. (319, 313 has count: 2)
3930. (292, 110 has count: 2)
3931. (268, 293 has count: 1)
3932. (262, 264 has count: 2)
3933. (264, 352 has count: 1)
3934. (97, 324 has count: 2)
3935. (324, 268 has count: 1)
3936. (271, 99 has count: 4)
3937. (258, 347 has count: 1)
3938. (267, 262 has count: 2)
3939. (286, 268 has count: 1)
3940. (112, 263 has count: 9)
3941. (34, 112 has count: 5)
3942. (279, 69 has count: 2)
3943. (279, 317 has count: 1)
3944. (34, 116 has count: 2)
3945. (119, 117 has count: 1)
3946. (121, 112 has count: 5)
3947. (112, 310 has count: 7)
3948. (34, 113 has count: 1)
3949. (117, 343 has count: 2)
3950. (298, 113 has count: 3)
3951. (109, 59 has count: 2)
3952. (34, 103 has count: 1)
3953. (272, 103 has count: 8)
3954. (312, 341 has count: 1)
3955. (351, 101 has count: 2)
3956. (34, 293 has count: 1)
3957. (288, 274 has count: 2)
3958. (272, 277 has count: 4)
3959. (288, 83 has count: 4)
3960. (272, 73 has count: 10)
3961. (73, 99 has count: 9)
3962. (99, 279 has count: 5)
3963. (279, 114 has count: 1)
3964. (298, 292 has count: 5)
3965. (292, 119 has count: 3)
3966. (286, 349 has count: 9)
3967. (305, 100 has count: 3)
3968. (289, 34 has count: 1)
3969. (354, 87 has count: 18)
3970. (291, 293 has count: 1)
3971. (310, 44 has count: 3)
3972. (279, 73 has count: 3)
3973. (45, 316 has count: 3)
3974. (330, 112 has count: 1)
3975. (111, 293 has count: 2)
3976. (293, 115 has count: 3)
3977. (104, 273 has count: 23)
3978. (331, 68 has count: 1)
3979. (39, 114 has count: 6)
3980. (110, 121 has count: 3)
3981. (345, 108 has count: 6)
3982. (275, 281 has count: 6)
3983. (10, 74 has count: 2)
3984. (259, 79 has count: 19)
3985. (119, 109 has count: 3)
3986. (327, 277 has count: 1)
3987. (352, 86 has count: 3)
3988. (122, 263 has count: 3)
3989. (75, 320 has count: 6)
3990. (290, 339 has count: 3)
3991. (101, 263 has count: 9)
3992. (338, 339 has count: 2)
3993. (352, 270 has count: 2)
3994. (260, 283 has count: 1)
3995. (351, 100 has count: 1)
3996. (338, 261 has count: 1)
3997. (104, 338 has count: 4)
3998. (114, 278 has count: 7)
3999. (45, 74 has count: 2)
4000. (351, 354 has count: 4)
4001. (344, 290 has count: 1)
4002. (103, 273 has count: 2)
4003. (273, 277 has count: 3)
4004. (290, 46 has count: 1)
4005. (65, 100 has count: 7)
4006. (100, 265 has count: 6)
4007. (293, 296 has count: 1)
4008. (273, 290 has count: 1)
4009. (73, 108 has count: 2)
4010. (338, 75 has count: 1)
4011. (75, 97 has count: 19)
4012. (34, 117 has count: 3)
4013. (271, 274 has count: 1)
4014. (263, 278 has count: 4)
4015. (264, 339 has count: 8)
4016. (264, 348 has count: 1)
4017. (348, 319 has count: 1)
4018. (275, 118 has count: 1)
